timestamp,pv_kw,bess_kw,soc,total_load_kw,v_MV Grid,v_LV Busbar,v_PV Plant,v_BESS,v_Biotech Lab,v_Office Building,v_EV Charging
2023-03-16 02:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 03:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 04:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 05:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 06:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 07:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 08:00:00-07:00,7.560287250933699,0.0,0.23105222816512852,127.29387968706851,1.02,1.0144112360663429,1.017545428637565,1.0144112444796716,0.9950269820987931,1.0077591023952865,1.0029603500224271
2023-03-16 09:00:00-07:00,70.07186879540602,0.0,0.23105222816512852,139.7123606163068,1.02,1.0159453896325679,1.044205939011928,1.01594539805862,0.9965915893520699,1.0093034367192555,1.0000893217936904
2023-03-16 10:00:00-07:00,127.861149099786,0.0,0.23105222816512852,145.00000000000003,1.02,1.0173951416887188,1.067755421701516,1.0173951501267955,0.9980700301172034,1.010762780651138,0.9996692535882025
2023-03-16 11:00:00-07:00,135.0,0.0,0.23105222816512852,139.7123606163068,1.02,1.0177706882140207,1.0707835804594281,1.0177706966552118,0.9984529940779096,1.0111408073279735,1.0019440213857311
2023-03-16 12:00:00-07:00,135.0,-7.706120312931489,0.23105222816512852,127.29387968706851,1.02,1.0179466678279143,1.0709513150771142,1.0174140961599538,0.9986324474744237,1.0113179484886505,1.0065365140839933
